Week_Number,Week_Start,Week_End,Lookback_Start,Lookback_End,Information_Cutoff,Actual_Lookback_Days,Target_Lookback_Days,Trading_Days,Target_Trading_Days,Num_Selected_Pairs,Num_Filtered_Pairs,Pairs,Weekly_Profit_%,Transaction_Costs,Data_Coverage_%
11,2021-03-12,2021-03-18,2020-03-25,2021-03-11,2021-03-11,232,252,5,5,17,9,"['LINK-BCH', 'TRX-BCH', 'LTC-DASH', 'LTC-ETC', 'ETH-MATIC', 'TRX-ETH', 'LTC-VET', 'TRX-ZCASH', 'XMR-VET']",-1.8165290355682373,0.009000000000000001,92.06349206349206
12,2021-03-19,2021-03-25,2020-04-01,2021-03-18,2021-03-18,232,252,5,5,15,11,"['BCH-EOS', 'LTC-BCH', 'BCH-TRX', 'LTC-DASH', 'ETH-EOS', 'LTC-ETC', 'MATIC-ETH', 'ETH-TRX', 'LTC-TRX', 'LTC-VET', 'XMR-VET']",-3.2814502716064453,0.011,92.06349206349206
13,2021-03-26,2021-04-01,2020-04-08,2021-03-25,2021-03-25,232,252,5,5,13,6,"['LINK-BCH', 'DASH-LTC', 'MATIC-ETH', 'ETH-VET', 'LTC-VET', 'XMR-VET']",3.4284591674804688,0.006,92.06349206349206
14,2021-04-02,2021-04-08,2020-04-15,2021-04-01,2021-04-01,232,252,5,5,16,13,"['ADA-ETH', 'BCH-TRX', 'BTC-XMR', 'LTC-DASH', 'ETH-EOS', 'ETH-ETC', 'LTC-ETC', 'MATIC-ETH', 'ETH-TRX', 'VET-ETH', 'VET-LTC', 'LTC-XTZ', 'VET-XMR']",-3.3218204975128174,0.013000000000000001,92.06349206349206
15,2021-04-09,2021-04-15,2020-04-22,2021-04-08,2021-04-08,232,252,5,5,16,13,"['ETH-BCH', 'LINK-BCH', 'BCH-TRX', 'BTC-XMR', 'ETH-EOS', 'ETH-ETC', 'LTC-ETC', 'MATIC-ETH', 'ETH-TRX', 'ETH-VET', 'LTC-VET', 'LTC-XTZ', 'XMR-VET']",-4.371923208236694,0.013000000000000001,92.06349206349206
16,2021-04-16,2021-04-22,2020-04-29,2021-04-15,2021-04-15,232,252,4,5,14,10,"['ETH-BCH', 'LTC-BCH', 'BTC-XMR', 'ETH-EOS', 'ETH-ETC', 'LTC-ETC', 'ETH-TRX', 'ETH-VET', 'LTC-VET', 'XTZ-LTC']",4.8720598220825195,0.01,92.06349206349206
17,2021-04-23,2021-04-29,2020-05-06,2021-04-22,2021-04-22,231,252,5,5,14,13,"['ADA-ETH', 'LINK-BCH', 'MATIC-BCH', 'BTC-XMR', 'DASH-LTC', 'EOS-ETH', 'ETH-ETC', 'ETH-VET', 'LTC-VET', 'XRP-LTC', 'XTZ-LTC', 'XMR-VET', 'XLM-XMR']",5.699729919433594,0.013000000000000001,91.66666666666666
18,2021-04-30,2021-05-06,2020-05-13,2021-04-29,2021-04-29,231,252,2,5,12,7,"['VET-DOGE', 'VET-LTC', 'LTC-XRP', 'LTC-XTZ', 'TRX-MATIC', 'VET-XMR', 'XLM-XMR']",-2.932155132293701,0.007,91.66666666666666
19,2021-05-07,2021-05-13,2020-05-20,2021-05-06,2021-05-06,228,252,5,5,14,12,"['ADA-ETH', 'BCH-LINK', 'FIL-DASH', 'LTC-DASH', 'VET-DOGE', 'MATIC-EOS', 'VET-LTC', 'XRP-LTC', 'XTZ-LTC', 'ZCASH-LTC', 'MATIC-TRX', 'VET-XMR']",,0.011,90.47619047619048
20,2021-05-14,2021-05-20,2020-05-27,2021-05-13,2021-05-13,223,252,2,5,13,11,"['ADA-ETH', 'BCH-LINK', 'LTC-DASH', 'VET-DOGE', 'MATIC-EOS', 'VET-LTC', 'XRP-LTC', 'XTZ-LTC', 'ZCASH-LTC', 'MATIC-TRX', 'VET-XMR']",0.21131038665771484,0.011,88.4920634920635
21,2021-05-21,2021-05-27,2020-06-03,2021-05-20,2021-05-20,220,252,5,5,11,9,"['ETH-ADA', 'FIL-BTC', 'EOS-MATIC', 'VET-LTC', 'XTZ-LTC', 'ZCASH-LTC', 'XRP-MATIC', 'VET-XMR', 'XMR-XLM']",-2.5704383850097656,0.009000000000000001,87.3015873015873
22,2021-05-28,2021-06-03,2020-06-10,2021-05-27,2021-05-27,220,252,5,5,17,12,"['FIL-ADA', 'BCH-LINK', 'FIL-BTC', 'FIL-DASH', 'DOGE-LTC', 'EOS-MATIC', 'ETH-MATIC', 'XMR-LINK', 'LTC-VET', 'ZCASH-LTC', 'XTZ-MATIC', 'XMR-VET']",2.5102972984313965,0.012,87.3015873015873
23,2021-06-04,2021-06-10,2020-06-17,2021-06-03,2021-06-03,220,252,5,5,18,13,"['TRX-ADA', 'BCH-DOGE', 'BTC-FIL', 'DASH-FIL', 'EOS-ETH', 'MATIC-EOS', 'MATIC-ETH', 'LINK-XMR', 'LTC-VET', 'LTC-XTZ', 'MATIC-VET', 'MATIC-XTZ', 'XLM-XMR']",-0.10605454444885254,0.013000000000000001,87.3015873015873
24,2021-06-11,2021-06-17,2020-06-24,2021-06-10,2021-06-10,220,252,5,5,14,10,"['ADA-ETH', 'ADA-TRX', 'FIL-BTC', 'LTC-BTC', 'FIL-DASH', 'LINK-DASH', 'EOS-ETH', 'MATIC-EOS', 'LINK-XMR', 'ZCASH-LTC']",1.4037728309631348,0.01,87.3015873015873
25,2021-06-18,2021-06-24,2020-07-01,2021-06-17,2021-06-17,220,252,5,5,15,10,"['FIL-BTC', 'DASH-LINK', 'DOGE-VET', 'EOS-MATIC', 'ETH-TRX', 'LTC-LINK', 'VET-LINK', 'LTC-XTZ', 'LTC-ZCASH', 'XLM-XMR']",-0.7675707340240479,0.01,87.3015873015873
26,2021-06-25,2021-07-01,2020-07-08,2021-06-24,2021-06-24,220,252,5,5,12,9,"['VET-ADA', 'FIL-BTC', 'DASH-FIL', 'DASH-LINK', 'MATIC-EOS', 'ETH-TRX', 'VET-LINK', 'XMR-LINK', 'XMR-XLM']",1.5561580657958984,0.009000000000000001,87.3015873015873
27,2021-07-02,2021-07-08,2020-07-15,2021-07-01,2021-07-01,220,252,5,5,13,9,"['ADA-VET', 'FIL-DASH', 'LINK-DASH', 'MATIC-EOS', 'LTC-ETH', 'TRX-ETH', 'LINK-VET', 'LTC-XTZ', 'LTC-ZCASH']",1.6051054000854492,0.009000000000000001,87.3015873015873
28,2021-07-09,2021-07-15,2020-07-22,2021-07-08,2021-07-08,220,252,5,5,10,4,"['VET-ADA', 'DASH-LINK', 'TRX-ETH', 'LTC-LINK']",2.954387664794922,0.004,87.3015873015873
29,2021-07-16,2021-07-22,2020-07-29,2021-07-15,2021-07-15,220,252,5,5,9,6,"['FIL-BTC', 'FIL-DASH', 'ETH-LTC', 'LINK-LTC', 'MATIC-LTC', 'ZCASH-LTC']",0.052678585052490234,0.006,87.3015873015873
30,2021-07-23,2021-07-29,2020-08-05,2021-07-22,2021-07-22,220,252,5,5,8,6,"['LTC-ETH', 'TRX-ETH', 'FIL-LINK', 'LTC-LINK', 'LTC-XTZ', 'LTC-ZCASH']",-0.6101608276367188,0.006,87.3015873015873
31,2021-07-30,2021-08-05,2020-08-12,2021-07-29,2021-07-29,220,252,5,5,8,4,"['ADA-VET', 'FIL-LINK', 'LTC-LINK', 'XLM-XMR']",-1.2783288955688477,0.004,87.3015873015873
32,2021-08-06,2021-08-12,2020-08-19,2021-08-05,2021-08-05,220,252,5,5,9,6,"['LTC-ETH', 'XLM-FIL', 'LTC-LINK', 'LTC-XTZ', 'LTC-ZCASH', 'XLM-XMR']",4.71116304397583,0.006,87.3015873015873
33,2021-08-13,2021-08-19,2020-08-26,2021-08-12,2021-08-12,220,252,5,5,12,8,"['VET-ADA', 'AAVE-BTC', 'ETH-LTC', 'FIL-XLM', 'LINK-LTC', 'XTZ-LTC', 'ZCASH-LTC', 'XMR-XLM']",-0.6665945053100586,0.008,87.3015873015873
34,2021-08-20,2021-08-26,2020-09-02,2021-08-19,2021-08-19,220,252,5,5,11,7,"['VET-ADA', 'AAVE-BTC', 'FIL-VET', 'FIL-XLM', 'MATIC-LTC', 'LTC-XTZ', 'LTC-ZCASH']",-2.9074549674987793,0.007,87.3015873015873
35,2021-08-27,2021-09-02,2020-09-09,2021-08-26,2021-08-26,220,252,5,5,10,7,"['VET-ADA', 'ADA-XTZ', 'BTC-AAVE', 'LINK-FIL', 'LINK-LTC', 'MATIC-LTC', 'LTC-XTZ']",1.3912320137023926,0.007,87.3015873015873
36,2021-09-03,2021-09-09,2020-09-16,2021-09-02,2021-09-02,220,252,5,5,11,7,"['ADA-VET', 'AAVE-BTC', 'LTC-ETH', 'XTZ-ETH', 'FIL-LINK', 'LTC-LINK', 'MATIC-LTC']",2.8931140899658203,0.007,87.3015873015873
37,2021-09-10,2021-09-16,2020-09-23,2021-09-09,2021-09-09,220,252,5,5,12,10,"['ADA-VET', 'FIL-AAVE', 'BTC-FIL', 'LTC-BTC', 'ETH-XTZ', 'LINK-FIL', 'LTC-LINK', 'MATIC-LTC', 'LTC-XTZ', 'XMR-XLM']",-1.2471556663513184,0.01,87.3015873015873
38,2021-09-17,2021-09-23,2020-09-30,2021-09-16,2021-09-16,220,252,5,5,8,2,"['LTC-LINK', 'LTC-XTZ']",-4.052674770355225,0.002,87.3015873015873
39,2021-09-24,2021-09-30,2020-10-07,2021-09-23,2021-09-23,220,252,5,5,8,4,"['ADA-XTZ', 'FIL-BTC', 'ETH-XTZ', 'LTC-XTZ']",3.2490968704223633,0.004,87.3015873015873
40,2021-10-01,2021-10-07,2020-10-14,2021-09-30,2021-09-30,224,252,5,5,10,5,"['AAVE-VET', 'FIL-BTC', 'FIL-XMR', 'XTZ-LTC', 'XTZ-VET']",-0.18717050552368164,0.005,88.88888888888889
41,2021-10-08,2021-10-14,2020-10-21,2021-10-07,2021-10-07,229,252,5,5,10,7,"['ADA-XTZ', 'FIL-BTC', 'VET-EOS', 'FIL-XMR', 'LINK-LTC', 'LTC-XTZ', 'VET-XTZ']",-0.5674183368682861,0.007,90.87301587301587
42,2021-10-15,2021-10-21,2020-10-28,2021-10-14,2021-10-14,234,252,5,5,12,7,"['AAVE-VET', 'FIL-BTC', 'XTZ-ETH', 'FIL-XLM', 'FIL-XMR', 'XTZ-LTC', 'XTZ-VET']",-3.4798085689544678,0.007,92.85714285714286
43,2021-10-22,2021-10-28,2020-11-04,2021-10-21,2021-10-21,239,252,5,5,11,6,"['FIL-BTC', 'XTZ-ETH', 'FIL-XLM', 'XTZ-LTC', 'LTC-ZCASH', 'XTZ-VET']",-3.9173901081085205,0.006,94.84126984126983
44,2021-10-29,2021-11-04,2020-11-11,2021-10-28,2021-10-28,240,252,5,5,7,6,"['FIL-BTC', 'LTC-ETH', 'FIL-XMR', 'LTC-LINK', 'XTZ-LTC', 'XTZ-VET']",-0.43061375617980957,0.006,95.23809523809523
45,2021-11-05,2021-11-11,2020-11-18,2021-11-04,2021-11-04,240,252,5,5,10,4,"['ADA-LTC', 'BTC-FIL', 'XMR-FIL', 'XTZ-VET']",-3.228706121444702,0.004,95.23809523809523
46,2021-11-12,2021-11-18,2020-11-25,2021-11-11,2021-11-11,240,252,5,5,12,12,"['ADA-LTC', 'XTZ-ADA', 'FIL-BTC', 'FIL-DASH', 'XTZ-ETC', 'XTZ-ETH', 'FIL-XMR', 'LINK-LTC', 'MATIC-LTC', 'XLM-LTC', 'MATIC-XLM', 'XTZ-VET']",-0.43355226516723633,0.012,95.23809523809523
47,2021-11-19,2021-11-25,2020-12-02,2021-11-18,2021-11-18,240,252,5,5,15,4,"['FIL-BTC', 'ETC-TRX', 'LINK-LTC', 'MATIC-XLM']",2.2509336471557617,0.004,95.23809523809523
48,2021-11-26,2021-12-02,2020-12-09,2021-11-25,2021-11-25,240,252,5,5,10,6,"['ADA-XTZ', 'LINK-DASH', 'VET-ETH', 'XTZ-ETH', 'XLM-MATIC', 'VET-XTZ']",-3.0199825763702393,0.006,95.23809523809523
49,2021-12-03,2021-12-09,2020-12-16,2021-12-02,2021-12-02,240,252,5,5,16,12,"['LINK-ADA', 'XLM-ADA', 'AAVE-XTZ', 'DASH-LINK', 'DASH-XTZ', 'ETC-TRX', 'ETC-XTZ', 'VET-ETH', 'LINK-XTZ', 'XLM-MATIC', 'VET-XTZ', 'ZCASH-XMR']",-7.432764768600464,0.012,95.23809523809523
50,2021-12-10,2021-12-16,2020-12-23,2021-12-09,2021-12-09,240,252,5,5,13,12,"['ADA-XTZ', 'AAVE-TRX', 'AAVE-XTZ', 'DASH-LINK', 'DASH-XTZ', 'ETC-XTZ', 'ETH-XTZ', 'FIL-LTC', 'LINK-XTZ', 'VET-XTZ', 'XMR-XTZ', 'ZCASH-XMR']",-0.14045238494873047,0.012,95.23809523809523
51,2021-12-17,2021-12-23,2020-12-30,2021-12-16,2021-12-16,240,252,5,5,12,3,"['TRX-AAVE', 'FIL-VET', 'MATIC-XLM']",-4.2436182498931885,0.003,95.23809523809523
52,2021-12-24,2021-12-30,2021-01-06,2021-12-23,2021-12-23,240,252,5,5,13,10,"['XTZ-ADA', 'TRX-AAVE', 'XTZ-AAVE', 'FIL-BTC', 'DASH-LINK', 'ETH-XTZ', 'FIL-VET', 'FIL-XLM', 'XTZ-LINK', 'XLM-MATIC']",-0.5157351493835449,0.01,95.23809523809523
