"Date","Price","Open","High","Low","Vol.","Change %"
"03/28/2023","1.0865","1.0460","1.1042","1.0332","86.10M","3.84%"
"03/27/2023","1.0463","1.1043","1.1080","1.0271","104.72M","-5.27%"
"03/26/2023","1.1045","1.0787","1.1177","1.0725","63.85M","2.40%"
"03/25/2023","1.0786","1.0962","1.1126","1.0625","75.86M","-1.62%"
"03/24/2023","1.0964","1.1357","1.1467","1.0674","107.72M","-3.51%"
"03/23/2023","1.1363","1.1077","1.1545","1.0994","94.60M","2.64%"
"03/22/2023","1.1071","1.1540","1.1597","1.0867","132.04M","-4.07%"
"03/21/2023","1.1541","1.1020","1.1669","1.0823","134.97M","4.73%"
"03/20/2023","1.1020","1.1659","1.1706","1.0977","166.97M","-5.34%"
"03/19/2023","1.1641","1.1708","1.2166","1.1565","99.86M","-0.56%"
"03/18/2023","1.1707","1.2228","1.2487","1.1652","124.27M","-4.26%"
"03/17/2023","1.2229","1.1482","1.2277","1.1356","124.74M","6.54%"
"03/16/2023","1.1478","1.1111","1.1546","1.0988","120.52M","3.31%"
"03/15/2023","1.1110","1.1968","1.2267","1.0770","171.52M","-7.18%"
"03/14/2023","1.1970","1.1935","1.2430","1.1425","197.85M","0.45%"
"03/13/2023","1.1916","1.1489","1.1971","1.0949","192.18M","3.86%"
"03/12/2023","1.1473","1.0556","1.1517","1.0393","158.76M","8.69%"
"03/11/2023","1.0556","1.0580","1.0860","0.9884","159.53M","-0.19%"
"03/10/2023","1.0576","1.0172","1.0666","0.9443","188.31M","4.04%"
"03/09/2023","1.0165","1.0500","1.0929","0.9812","151.73M","-3.14%"
"03/08/2023","1.0495","1.1496","1.1571","1.0441","113.68M","-8.70%"
"03/07/2023","1.1495","1.1311","1.1686","1.1143","97.89M","1.60%"
"03/06/2023","1.1315","1.1359","1.1466","1.1149","58.61M","-0.43%"
"03/05/2023","1.1364","1.1282","1.1586","1.1194","61.21M","0.74%"
"03/04/2023","1.1280","1.1688","1.1767","1.0932","64.70M","-3.46%"
"03/03/2023","1.1685","1.2272","1.2275","1.1329","114.75M","-4.74%"
"03/02/2023","1.2266","1.2497","1.2536","1.1922","69.39M","-1.86%"
"03/01/2023","1.2498","1.1952","1.2606","1.1908","87.22M","4.59%"
"02/28/2023","1.1950","1.2346","1.2436","1.1824","99.75M","-3.20%"
"02/27/2023","1.2345","1.2819","1.2861","1.2143","105.92M","-3.75%"
"02/26/2023","1.2826","1.2474","1.2989","1.2379","72.85M","2.81%"
"02/25/2023","1.2475","1.2648","1.2776","1.1974","87.28M","-1.41%"
"02/24/2023","1.2653","1.3533","1.3630","1.2444","111.36M","-6.52%"
"02/23/2023","1.3535","1.3941","1.4185","1.3368","90.98M","-2.94%"
"02/22/2023","1.3945","1.3860","1.4001","1.3211","127.21M","0.64%"
"02/21/2023","1.3856","1.4752","1.5019","1.3649","130.47M","-6.09%"
"02/20/2023","1.4755","1.4815","1.5065","1.4345","101.37M","-0.45%"
