Date,Price,Open,High,Low,Vol.,Change %
02/10/2024,27.5,27.48,27.73,26.92,87.86K,0.08%
02/09/2024,27.48,26.89,27.72,26.86,131.89K,2.24%
02/08/2024,26.88,26.94,27.09,26.48,129.90K,-0.25%
02/07/2024,26.94,26.31,27.03,26.02,145.17K,2.40%
02/06/2024,26.31,27.26,27.5,26.29,128.35K,-3.47%
02/05/2024,27.26,26.77,27.52,26.52,82.91K,1.84%
02/04/2024,26.76,27.73,27.74,26.68,75.24K,-3.48%
02/03/2024,27.73,27.63,27.93,27.27,82.35K,0.35%
02/02/2024,27.63,27.27,27.64,26.97,83.39K,1.35%
02/01/2024,27.27,26.63,27.41,26.2,122.82K,2.37%
01/31/2024,26.64,27.51,27.72,26.3,109.95K,-3.18%
01/30/2024,27.51,28.09,28.68,27.39,90.61K,-2.07%
01/29/2024,28.09,27.59,28.18,27.16,81.87K,1.83%
01/28/2024,27.59,28.09,28.58,27.36,86.73K,-1.79%
01/27/2024,28.09,27.71,28.09,27.51,78.95K,1.38%
01/26/2024,27.71,26.98,28.13,26.84,109.87K,2.67%
01/25/2024,26.98,27.11,27.16,26.39,114.50K,-0.49%
01/24/2024,27.12,26.94,27.67,26.54,129.82K,0.64%
01/23/2024,26.94,27.63,28.07,25.76,158.68K,-2.50%
01/22/2024,27.63,28.55,28.82,27.34,153.98K,-3.21%
01/21/2024,28.55,28.75,29.76,28.49,114.42K,-0.69%
01/20/2024,28.75,27.58,28.91,27.31,134.30K,4.25%
01/19/2024,27.58,27.88,28.01,25.81,221.80K,-1.07%
01/18/2024,27.88,28.84,29.16,27.38,164.56K,-3.51%
01/17/2024,28.89,29.46,29.61,28.63,150.17K,-1.89%
01/16/2024,29.44,29.24,29.76,28.91,144.36K,0.73%
01/15/2024,29.23,28.27,29.69,28.24,211.88K,3.44%
01/14/2024,28.26,29.53,29.65,28.17,184.48K,-4.29%
01/13/2024,29.53,28.97,30.06,28.1,194.00K,1.94%
01/12/2024,28.96,30.03,31.05,28.04,268.81K,-3.56%
01/11/2024,30.03,29.46,30.76,29.19,308.31K,2.05%
01/10/2024,29.43,27.36,29.92,26.89,285.87K,7.58%
01/09/2024,27.36,28.46,28.56,26.31,186.20K,-3.88%
01/08/2024,28.46,27.29,28.5,25.44,252.98K,4.30%
01/07/2024,27.29,28.78,29.45,27.12,184.55K,-5.21%
