"Date","Price","Open","High","Low","Vol.","Change %"
"08/13/2020","87.31","83.56","87.96","77.73","1.35M","4.49%"
"08/12/2020","83.56","80.90","84.85","76.52","1.56M","3.29%"
"08/11/2020","80.90","88.95","90.01","78.91","1.39M","-9.05%"
"08/10/2020","88.95","92.01","95.41","87.95","1.01M","-3.32%"
"08/09/2020","92.01","97.03","97.37","89.61","805.64K","-5.18%"
"08/08/2020","97.03","94.44","99.09","91.85","844.55K","2.74%"
"08/07/2020","94.44","96.75","97.65","87.58","1.34M","-2.39%"
"08/06/2020","96.75","97.45","102.59","92.18","1.67M","-0.72%"
"08/05/2020","97.45","84.88","97.99","84.88","1.60M","14.82%"
"08/04/2020","84.88","82.28","85.29","80.31","746.45K","3.15%"
"08/03/2020","82.28","84.32","85.69","81.43","981.31K","-2.42%"
"08/02/2020","84.32","89.45","91.31","74.31","2.14M","-5.69%"
"08/01/2020","89.41","74.95","94.89","74.08","1.94M","19.30%"
"07/31/2020","74.95","70.46","75.05","70.39","803.44K","6.37%"
"07/30/2020","70.46","72.03","72.51","69.64","614.61K","-2.19%"
"07/29/2020","72.03","70.64","74.31","70.19","611.64K","1.97%"
"07/28/2020","70.64","70.77","72.93","68.51","699.99K","-0.18%"
"07/27/2020","70.76","66.18","72.30","66.18","1.13M","6.93%"
"07/26/2020","66.18","65.72","67.09","63.80","694.50K","0.72%"
"07/25/2020","65.70","63.00","66.06","62.93","552.83K","4.29%"
"07/24/2020","63.00","63.51","64.67","61.75","597.58K","-0.81%"
"07/23/2020","63.51","64.33","64.98","62.89","555.45K","-1.27%"
"07/22/2020","64.33","62.41","64.74","60.90","742.20K","3.08%"
"07/21/2020","62.41","57.07","62.58","56.94","720.05K","9.36%"
"07/20/2020","57.07","58.38","58.57","56.92","334.30K","-2.25%"
"07/19/2020","58.38","59.06","59.48","56.93","373.70K","-1.15%"
"07/18/2020","59.06","59.51","59.88","58.08","365.43K","-0.77%"
"07/17/2020","59.51","59.13","60.36","58.04","573.79K","0.65%"
"07/16/2020","59.13","61.14","61.63","57.20","780.77K","-3.29%"
"07/15/2020","61.14","61.98","63.05","60.55","697.72K","-1.34%"
"07/14/2020","61.97","61.27","62.99","59.03","796.24K","1.15%"
"07/13/2020","61.27","58.67","63.84","58.56","1.34M","4.42%"
"07/12/2020","58.67","55.81","60.88","55.78","903.10K","5.13%"
"07/11/2020","55.81","56.06","56.64","55.00","411.74K","-0.46%"
"07/10/2020","56.07","56.86","56.90","54.23","492.41K","-1.40%"
"07/09/2020","56.86","57.94","58.86","55.63","718.15K","-1.85%"
"07/08/2020","57.94","55.05","58.76","54.38","857.06K","5.24%"
"07/07/2020","55.05","55.59","55.87","53.64","573.01K","-0.97%"
"07/06/2020","55.59","51.28","55.79","51.17","799.24K","8.40%"
"07/05/2020","51.28","51.44","51.60","50.13","356.80K","-0.29%"
"07/04/2020","51.44","51.17","51.77","50.68","396.36K","0.54%"
"07/03/2020","51.16","51.18","51.74","50.82","490.74K","-0.04%"
"07/02/2020","51.18","51.83","53.64","49.79","791.02K","-1.25%"
"07/01/2020","51.83","51.45","52.45","51.23","464.82K","0.73%"
"06/30/2020","51.45","52.42","52.73","51.04","537.90K","-1.84%"
"06/29/2020","52.42","51.94","53.43","51.57","751.22K","0.91%"
"06/28/2020","51.94","52.25","53.89","51.09","737.99K","-0.59%"
"06/27/2020","52.25","55.72","55.74","50.95","651.57K","-6.23%"
"06/26/2020","55.72","55.95","56.69","54.47","690.38K","-0.40%"
"06/25/2020","55.95","55.17","56.82","53.08","799.74K","1.42%"
"06/24/2020","55.17","58.20","59.54","53.55","1.35M","-5.22%"
"06/23/2020","58.20","53.53","61.36","52.47","1.54M","8.72%"
"06/22/2020","53.54","50.51","53.57","50.34","562.49K","6.00%"
"06/21/2020","50.51","51.41","52.10","50.21","316.33K","-1.77%"
"06/20/2020","51.41","51.42","51.64","50.36","327.33K","0.00%"
"06/19/2020","51.42","51.99","52.41","50.93","378.75K","-1.09%"
"06/18/2020","51.99","52.91","53.36","51.24","377.10K","-1.74%"
"06/17/2020","52.91","52.96","53.50","51.68","437.15K","-0.10%"
"06/16/2020","52.96","52.20","53.70","51.79","603.24K","1.47%"
"06/15/2020","52.20","51.09","53.06","48.29","830.94K","2.15%"
"06/14/2020","51.10","52.78","52.85","50.56","369.81K","-3.19%"
"06/13/2020","52.78","51.62","52.98","50.85","429.50K","2.24%"
"06/12/2020","51.62","49.76","52.44","48.35","685.14K","3.75%"
