"Date","Price","Open","High","Low","Vol.","Change %"
"04/22/2024","96.44","91.11","97.41","90.42","137.42K","5.92%"
"04/21/2024","91.05","91.84","93.20","89.23","62.76K","-0.86%"
"04/20/2024","91.84","85.72","92.34","84.79","113.88K","7.13%"
"04/19/2024","85.72","85.42","88.17","79.06","171.30K","0.36%"
"04/18/2024","85.41","83.70","86.63","82.10","91.28K","2.05%"
"04/17/2024","83.70","86.72","87.47","81.10","125.17K","-3.49%"
"04/16/2024","86.72","84.85","88.07","81.08","162.85K","2.21%"
"04/15/2024","84.85","88.01","91.51","81.13","269.17K","-3.59%"
"04/14/2024","88.01","82.66","89.20","79.80","374.53K","6.48%"
"04/13/2024","82.66","99.90","99.90","71.76","585.59K","-17.26%"
"04/12/2024","99.90","117.60","120.07","92.85","331.02K","-15.07%"
"04/11/2024","117.63","128.50","132.26","115.48","289.91K","-8.39%"
"04/10/2024","128.41","126.40","129.25","122.28","272.86K","1.59%"
"04/09/2024","126.40","129.17","133.85","125.21","241.31K","-2.14%"
"04/08/2024","129.17","122.84","129.79","121.32","113.70K","5.19%"
"04/07/2024","122.80","118.54","123.02","118.30","87.32K","3.59%"
"04/06/2024","118.54","113.68","121.59","113.09","288.47K","4.28%"
"04/05/2024","113.68","116.35","116.66","109.66","84.49K","-2.30%"
"04/04/2024","116.35","114.50","119.65","112.13","73.62K","1.62%"
"04/03/2024","114.50","115.50","118.98","111.61","123.00K","-0.86%"
"04/02/2024","115.50","129.32","129.49","112.92","206.17K","-10.69%"
"04/01/2024","129.32","128.34","131.67","121.13","254.11K","0.76%"
"03/31/2024","128.34","123.96","128.34","123.54","64.74K","3.53%"
"03/30/2024","123.96","127.45","128.99","123.26","61.01K","-2.74%"
"03/29/2024","127.45","127.83","130.38","124.58","129.97K","-0.30%"
"03/28/2024","127.83","124.97","128.34","122.55","102.99K","2.26%"
"03/27/2024","125.00","130.79","132.18","123.76","143.87K","-4.43%"
"03/26/2024","130.79","127.03","131.95","125.79","150.74K","2.95%"
"03/25/2024","127.05","124.87","130.21","123.94","141.48K","1.75%"
"03/24/2024","124.87","121.43","125.67","120.05","99.31K","2.83%"
"03/23/2024","121.43","118.89","124.62","118.14","89.50K","2.14%"
"03/22/2024","118.89","123.41","125.13","114.81","143.60K","-3.66%"
"03/21/2024","123.41","120.11","124.86","116.29","200.83K","2.75%"
"03/20/2024","120.10","109.44","120.90","105.04","246.96K","9.74%"
"03/19/2024","109.44","123.46","124.60","107.20","270.87K","-11.35%"
"03/18/2024","123.46","126.78","129.39","118.94","166.19K","-2.62%"
"03/17/2024","126.78","118.73","129.43","113.60","204.08K","6.79%"
"03/16/2024","118.73","129.19","130.28","116.36","179.68K","-7.85%"
"03/15/2024","128.84","139.38","141.56","122.75","301.70K","-7.56%"
"03/14/2024","139.38","142.64","145.12","132.86","267.51K","-2.25%"
"03/13/2024","142.58","135.37","153.15","133.90","396.98K","5.33%"
"03/12/2024","135.37","136.49","138.60","125.02","317.77K","-0.82%"
"03/11/2024","136.49","126.85","138.50","120.63","322.29K","7.59%"
"03/10/2024","126.85","131.12","133.47","122.58","197.82K","-3.01%"
"03/09/2024","130.80","132.56","135.06","128.69","186.79K","-1.33%"
"03/08/2024","132.56","133.84","138.04","127.80","373.29K","-0.96%"
"03/07/2024","133.84","127.40","133.99","120.62","354.98K","5.06%"
"03/06/2024","127.40","105.77","127.97","102.15","596.83K","20.56%"
"03/05/2024","105.68","114.10","119.53","94.04","545.88K","-7.38%"
"03/04/2024","114.10","112.61","115.24","110.16","304.90K","1.32%"
"03/03/2024","112.61","116.13","118.60","106.30","249.61K","-3.03%"
"03/02/2024","116.13","110.56","118.44","110.11","238.50K","5.03%"
"03/01/2024","110.56","105.83","110.59","105.80","147.81K","4.48%"
"02/29/2024","105.83","104.43","114.74","103.08","371.95K","1.34%"
"02/28/2024","104.43","104.80","108.43","98.57","362.55K","-0.35%"
"02/27/2024","104.80","102.74","105.73","101.02","231.89K","2.01%"
"02/26/2024","102.74","100.38","103.79","97.98","220.71K","2.35%"
"02/25/2024","100.38","101.16","101.75","97.53","172.49K","-0.77%"
"02/24/2024","101.16","94.61","103.97","93.79","472.75K","6.93%"
"02/23/2024","94.61","91.95","101.71","89.54","508.80K","2.89%"
"02/22/2024","91.95","91.68","93.88","90.08","104.40K","0.29%"
"02/21/2024","91.68","93.83","94.21","88.11","165.60K","-2.29%"
"02/20/2024","93.83","96.19","97.12","90.17","196.41K","-2.45%"
"02/19/2024","96.19","94.61","98.00","94.30","173.31K","1.67%"
"02/18/2024","94.61","93.95","95.47","92.65","130.03K","0.96%"
"02/17/2024","93.71","94.51","94.79","91.19","139.68K","-0.85%"
"02/16/2024","94.51","92.24","94.96","90.72","190.22K","2.46%"
"02/15/2024","92.24","91.00","93.44","90.11","198.05K","1.37%"
"02/14/2024","91.00","89.59","92.64","89.06","169.77K","1.58%"
"02/13/2024","89.59","90.82","91.33","88.38","195.86K","-1.36%"
"02/12/2024","90.82","87.28","91.01","85.13","153.39K","4.06%"
"02/11/2024","87.28","88.35","89.83","86.67","107.44K","-1.21%"
"02/10/2024","88.35","87.61","89.24","86.11","93.86K","0.89%"
"02/09/2024","87.57","85.17","89.98","85.15","286.59K","2.82%"
"02/08/2024","85.17","84.12","86.72","84.09","162.23K","1.25%"
"02/07/2024","84.12","84.49","85.02","82.32","293.96K","-0.44%"
"02/06/2024","84.49","84.19","85.41","82.58","140.02K","0.36%"
"02/05/2024","84.19","83.21","85.95","81.49","99.02K","1.17%"
"02/04/2024","83.21","85.64","85.81","83.08","68.74K","-2.83%"
"02/03/2024","85.64","85.88","86.83","84.92","66.22K","-0.28%"
"02/02/2024","85.88","83.93","86.46","82.35","483.60K","2.33%"
"02/01/2024","83.93","86.02","86.02","82.93","352.15K","-2.98%"
"01/31/2024","86.50","93.10","93.32","85.17","362.02K","-7.09%"
"01/30/2024","93.10","93.65","95.36","92.24","71.23K","-0.59%"
"01/29/2024","93.65","91.17","93.93","90.35","52.01K","2.72%"
"01/28/2024","91.17","91.60","93.49","90.11","66.33K","-0.46%"
"01/27/2024","91.59","91.35","92.16","90.33","27.59K","0.26%"
"01/26/2024","91.35","88.82","91.69","87.54","64.58K","2.85%"
"01/25/2024","88.82","89.95","89.95","86.98","54.61K","-1.26%"
"01/24/2024","89.95","89.66","90.72","88.39","68.33K","0.33%"
"01/23/2024","89.66","91.73","93.55","84.32","166.59K","-2.26%"
"01/22/2024","91.73","96.46","97.20","90.68","119.07K","-4.90%"
"01/21/2024","96.46","97.41","98.67","96.34","58.04K","-0.91%"
"01/20/2024","97.35","97.07","98.61","96.06","54.99K","0.29%"
"01/19/2024","97.07","96.86","97.87","91.66","139.44K","0.21%"
"01/18/2024","96.86","101.38","101.72","95.69","106.92K","-4.46%"
"01/17/2024","101.38","103.60","104.14","100.01","104.16K","-2.14%"
"01/16/2024","103.60","101.80","110.68","101.74","261.87K","1.77%"
"01/15/2024","101.79","99.42","103.31","99.42","92.27K","2.39%"
"01/14/2024","99.42","106.00","106.07","99.25","79.01K","-6.20%"
"01/13/2024","106.00","103.03","107.71","100.77","92.66K","2.87%"
"01/12/2024","103.03","109.64","113.87","100.33","207.26K","-6.02%"
"01/11/2024","109.64","106.99","117.95","106.25","363.80K","2.48%"
"01/10/2024","106.99","96.46","110.00","96.07","309.70K","10.92%"
"01/09/2024","96.46","98.99","99.24","92.45","151.90K","-2.64%"
"01/08/2024","99.07","94.94","99.69","88.61","193.35K","4.35%"
"01/07/2024","94.94","99.41","100.50","93.82","68.11K","-4.50%"
"01/06/2024","99.41","102.98","103.26","97.04","97.21K","-3.46%"
"01/05/2024","102.98","103.72","107.39","99.62","173.25K","-0.72%"
"01/04/2024","103.72","102.68","105.39","101.32","146.62K","1.02%"
"01/03/2024","102.68","110.32","113.08","94.68","353.86K","-6.92%"
"01/02/2024","110.32","116.14","119.84","109.23","254.84K","-5.02%"
"01/01/2024","116.14","108.79","116.19","107.73","148.40K","6.76%"
"12/31/2023","108.79","110.98","118.65","106.84","272.31K","-1.98%"
"12/30/2023","110.98","112.40","117.25","110.98","213.69K","-1.26%"
"12/29/2023","112.40","118.83","121.72","109.10","335.22K","-5.41%"
"12/28/2023","118.83","111.98","129.70","111.98","721.74K","6.12%"
"12/27/2023","111.98","102.84","112.97","99.30","449.25K","8.89%"
"12/26/2023","102.84","102.81","109.56","98.67","485.33K","0.01%"
"12/25/2023","102.83","99.62","104.98","98.42","409.24K","3.30%"
"12/24/2023","99.54","99.32","103.67","98.09","332.02K","0.22%"
"12/23/2023","99.32","100.05","101.85","95.51","273.99K","-0.73%"
"12/22/2023","100.05","101.68","102.57","98.31","246.65K","-1.60%"
"12/21/2023","101.68","100.11","102.08","98.54","275.68K","1.57%"
"12/20/2023","100.11","101.32","105.60","99.48","181.80K","-1.19%"
"12/19/2023","101.31","99.37","107.54","98.65","251.23K","1.95%"
"12/18/2023","99.37","100.11","100.90","93.70","199.94K","-0.74%"
"12/17/2023","100.11","104.76","105.49","99.73","147.94K","-4.47%"
"12/16/2023","104.79","108.19","108.95","103.64","226.54K","-3.14%"
"12/15/2023","108.19","107.40","118.43","104.07","663.12K","0.73%"
"12/14/2023","107.40","94.75","107.45","93.71","270.26K","13.35%"
"12/13/2023","94.75","92.68","95.21","88.73","147.51K","2.23%"
"12/12/2023","92.68","91.70","93.76","90.49","133.05K","1.07%"
"12/11/2023","91.70","97.94","98.39","87.94","245.26K","-6.36%"
"12/10/2023","97.94","98.62","99.90","95.66","113.25K","-0.69%"
"12/09/2023","98.62","99.47","104.81","97.69","270.39K","-0.85%"
"12/08/2023","99.47","98.68","100.78","96.06","223.29K","0.80%"
"12/07/2023","98.68","96.30","99.63","94.88","115.50K","2.47%"
"12/06/2023","96.30","98.62","100.19","95.68","131.63K","-2.35%"
"12/05/2023","98.62","99.96","100.63","95.53","165.23K","-1.33%"
"12/04/2023","99.96","102.72","104.89","98.01","232.30K","-2.67%"
"12/03/2023","102.70","104.20","105.94","101.35","90.86K","-1.44%"
"12/02/2023","104.20","100.12","104.83","99.79","87.40K","4.08%"
"12/01/2023","100.12","98.26","101.74","98.02","103.98K","1.89%"
"11/30/2023","98.26","96.50","98.37","95.04","85.99K","1.83%"
"11/29/2023","96.50","96.92","98.74","95.43","82.15K","-0.43%"
"11/28/2023","96.92","96.79","99.03","92.90","160.20K","0.72%"
"11/27/2023","96.23","97.82","99.06","93.33","104.20K","-1.63%"
"11/26/2023","97.82","99.57","103.16","96.85","200.97K","-1.75%"
"11/25/2023","99.57","99.17","101.76","97.30","116.13K","0.46%"
"11/24/2023","99.12","95.97","99.87","95.66","148.63K","3.28%"
"11/23/2023","95.97","95.38","99.28","95.01","172.91K","0.62%"
"11/22/2023","95.38","84.52","96.03","84.26","225.21K","12.85%"
"11/21/2023","84.52","90.23","92.57","84.02","237.30K","-6.32%"
"11/20/2023","90.23","91.52","93.12","89.17","151.31K","-1.41%"
"11/19/2023","91.52","88.14","91.79","86.11","93.61K","3.83%"
"11/18/2023","88.14","88.76","88.84","83.04","128.78K","-0.69%"
"11/17/2023","88.76","91.09","93.50","85.09","158.62K","-2.56%"
"11/16/2023","91.09","95.50","97.94","90.10","293.80K","-4.62%"
"11/15/2023","95.50","90.77","95.76","90.16","173.05K","5.20%"
"11/14/2023","90.77","92.94","95.43","87.02","193.48K","-2.33%"
"11/13/2023","92.94","99.78","104.53","92.66","274.52K","-6.85%"
"11/12/2023","99.78","96.95","99.78","93.22","203.90K","2.92%"
"11/11/2023","96.95","100.22","100.46","94.14","223.66K","-3.27%"
"11/10/2023","100.22","100.80","100.81","95.68","227.49K","-0.53%"
"11/09/2023","100.76","100.04","109.99","93.11","693.71K","0.71%"
"11/08/2023","100.04","97.46","101.19","95.28","199.64K","2.65%"
"11/07/2023","97.46","99.51","103.60","95.62","532.78K","-2.05%"
"11/06/2023","99.50","89.11","100.30","87.55","680.17K","11.66%"
"11/05/2023","89.11","90.06","92.16","87.23","300.39K","-1.05%"
"11/04/2023","90.06","90.11","92.18","88.13","176.67K","-0.06%"
"11/03/2023","90.11","91.96","93.12","88.07","232.82K","-2.01%"
"11/02/2023","91.96","89.13","102.59","87.59","776.23K","3.18%"
"11/01/2023","89.13","81.44","91.62","80.95","378.43K","9.44%"
"10/31/2023","81.44","83.68","84.82","79.78","209.03K","-2.68%"
"10/30/2023","83.68","84.49","87.43","81.55","163.47K","-0.99%"
"10/29/2023","84.52","80.03","85.92","79.32","154.40K","5.61%"
"10/28/2023","80.03","78.38","81.34","78.20","81.43K","2.11%"
"10/27/2023","78.38","80.78","80.78","76.05","109.13K","-2.97%"
"10/26/2023","80.78","86.10","88.38","78.13","213.40K","-6.18%"
"10/25/2023","86.10","83.49","86.46","81.53","329.59K","3.14%"
"10/24/2023","83.49","84.88","90.71","81.31","425.57K","-1.64%"
"10/23/2023","84.88","79.27","87.24","78.39","651.03K","7.08%"
"10/22/2023","79.27","70.06","80.15","68.92","778.44K","13.02%"
"10/21/2023","70.14","65.92","70.88","65.22","178.13K","6.43%"
"10/20/2023","65.90","63.91","70.08","63.39","368.10K","3.12%"
"10/19/2023","63.91","62.02","65.19","61.16","202.20K","3.05%"
"10/18/2023","62.02","62.60","63.47","61.86","59.66K","-0.94%"
"10/17/2023","62.60","64.79","64.85","61.63","96.04K","-3.38%"
"10/16/2023","64.79","63.91","66.90","63.55","121.34K","1.38%"
"10/15/2023","63.91","64.27","64.70","63.79","25.90K","-0.58%"
