"Date","Price","Open","High","Low","Vol.","Change %"
"07/12/2020","6.4583","6.5036","6.5624","6.3548","22.65M","-0.70%"
"07/11/2020","6.5036","6.3830","6.5815","6.3778","24.74M","1.89%"
"07/10/2020","6.3827","6.6474","6.6476","6.2642","30.02M","-3.98%"
"07/09/2020","6.6474","6.6383","6.7953","6.4171","39.74M","0.14%"
"07/08/2020","6.6381","6.2173","6.6430","6.1222","32.69M","6.77%"
"07/07/2020","6.2173","6.1028","6.3175","5.9720","30.63M","1.88%"
"07/06/2020","6.1028","5.6644","6.1784","5.6471","25.37M","7.72%"
"07/05/2020","5.6655","5.7006","5.7180","5.5215","20.03M","-0.62%"
"07/04/2020","5.7006","5.6513","5.7404","5.6378","16.71M","0.88%"
"07/03/2020","5.6508","5.6395","5.7295","5.5995","17.47M","0.20%"
"07/02/2020","5.6395","5.7111","5.7819","5.5494","21.39M","-1.25%"
"07/01/2020","5.7111","5.7280","5.7824","5.6283","17.72M","-0.30%"
"06/30/2020","5.7280","5.8244","5.8505","5.6821","15.97M","-1.65%"
"06/29/2020","5.8240","5.7513","5.8879","5.7380","21.57M","1.26%"
"06/28/2020","5.7514","5.5878","5.8328","5.5436","18.10M","2.93%"
"06/27/2020","5.5878","6.0440","6.0505","5.3261","25.60M","-7.55%"
"06/26/2020","6.0440","6.1538","6.1701","6.0034","19.58M","-1.78%"
"06/25/2020","6.1538","6.2218","6.2453","6.0529","18.15M","-1.10%"
"06/24/2020","6.2223","6.3719","6.5184","6.1430","22.43M","-2.35%"
"06/23/2020","6.3718","6.3738","6.4323","6.2872","17.70M","-0.03%"
"06/22/2020","6.3739","6.2128","6.3940","6.1982","17.50M","2.59%"
"06/21/2020","6.2128","6.2612","6.2785","6.1768","15.22M","-0.78%"
"06/20/2020","6.2614","6.3394","6.3586","6.1622","20.03M","-1.23%"
"06/19/2020","6.3394","6.2088","6.4110","6.1482","25.14M","2.10%"
"06/18/2020","6.2088","6.2820","6.2911","6.1006","17.23M","-1.16%"
"06/17/2020","6.2817","6.2525","6.3685","6.1511","18.88M","0.47%"
"06/16/2020","6.2525","6.2499","6.3048","6.1740","17.92M","0.04%"
"06/15/2020","6.2499","6.3175","6.3210","5.9952","22.62M","-1.07%"
"06/14/2020","6.3175","6.4915","6.4936","6.2577","15.25M","-2.68%"
"06/13/2020","6.4915","6.4031","6.5069","6.3340","16.42M","1.38%"
"06/12/2020","6.4031","6.2637","6.4849","6.2128","18.89M","2.24%"
"06/11/2020","6.2625","6.8074","6.8298","6.0729","26.42M","-8.01%"
"06/10/2020","6.8074","6.7801","6.8314","6.7258","16.77M","0.41%"
"06/09/2020","6.7798","6.9004","6.9204","6.7267","17.26M","-1.75%"
"06/08/2020","6.9004","6.8350","6.9262","6.7353","25.16M","0.96%"
"06/07/2020","6.8350","6.8620","6.8869","6.6334","49.98M","-0.39%"
"06/06/2020","6.8621","6.8430","6.9121","6.7832","48.06M","0.28%"
"06/05/2020","6.8430","6.9146","6.9668","6.7886","58.36M","-1.04%"
"06/04/2020","6.9146","6.9402","7.0382","6.7887","64.26M","-0.37%"
"06/03/2020","6.9402","6.9832","7.0080","6.8240","60.90M","-0.62%"
"06/02/2020","6.9832","7.1987","7.3170","6.6926","72.43M","-3.00%"
"06/01/2020","7.1995","6.9408","7.2417","6.8626","74.68M","3.73%"
"05/31/2020","6.9407","7.4930","7.4937","6.6751","72.78M","-7.35%"
"05/30/2020","7.4913","7.2259","7.5701","7.1174","69.41M","3.67%"
"05/29/2020","7.2259","6.8583","7.2972","6.8583","71.11M","5.35%"
"05/28/2020","6.8593","6.7735","6.8806","6.6796","52.05M","1.27%"
"05/27/2020","6.7735","6.7069","6.8263","6.6688","59.11M","0.99%"
"05/26/2020","6.7069","6.8052","6.8309","6.5448","62.21M","-1.44%"
"05/25/2020","6.8053","6.5739","6.9059","6.5218","69.35M","3.52%"
"05/24/2020","6.5739","6.5571","6.7855","6.4946","69.10M","0.26%"
"05/23/2020","6.5571","6.4625","6.6321","6.3834","55.80M","1.46%"
"05/22/2020","6.4625","6.1296","6.6096","6.0847","66.65M","5.43%"
"05/21/2020","6.1296","6.4531","6.5250","5.9358","66.78M","-5.01%"
"05/20/2020","6.4531","6.6710","6.6818","6.2850","60.50M","-3.27%"
"05/19/2020","6.6710","6.7105","6.7340","6.5579","58.69M","-0.59%"
"05/18/2020","6.7105","6.6593","6.9184","6.5954","66.62M","0.77%"
"05/17/2020","6.6593","6.6940","6.7810","6.5338","59.44M","-0.55%"
"05/16/2020","6.6963","6.5038","6.8515","6.4451","94.29M","2.96%"
"05/15/2020","6.5037","6.2734","6.6994","6.1056","93.03M","3.69%"
"05/14/2020","6.2720","6.2129","6.3579","6.0824","100.12M","0.95%"
"05/13/2020","6.2129","6.0887","6.2794","6.0052","103.25M","2.04%"
"05/12/2020","6.0887","6.0161","6.2192","5.8987","116.47M","1.09%"
"05/11/2020","6.0233","6.1958","6.3194","5.6341","149.12M","-2.78%"
"05/10/2020","6.1955","7.0619","7.0636","5.6750","190.11M","-12.27%"
"05/09/2020","7.0619","7.1447","7.2585","7.0063","113.18M","-1.18%"
"05/08/2020","7.1460","7.0958","7.3140","6.9331","117.24M","0.71%"
"05/07/2020","7.0958","6.8352","7.1821","6.7941","140.04M","3.81%"
"05/06/2020","6.8352","7.1916","7.3208","6.8027","126.14M","-4.95%"
"05/05/2020","7.1915","7.2142","7.4785","7.0433","141.41M","-0.31%"
"05/04/2020","7.2141","7.2085","7.3351","6.6597","158.52M","0.08%"
"05/03/2020","7.2085","7.4714","7.6201","7.0359","162.15M","-3.52%"
"05/02/2020","7.4714","6.6444","7.6141","6.5639","155.77M","12.45%"
"05/01/2020","6.6444","6.4433","6.6929","6.4333","130.82M","3.12%"
"04/30/2020","6.4435","6.7433","6.9953","6.2994","166.73M","-4.45%"
"04/29/2020","6.7433","6.1431","6.8911","6.1285","152.69M","9.77%"
"04/28/2020","6.1431","6.0186","6.1676","5.9586","112.14M","2.07%"
"04/27/2020","6.0186","6.2071","6.2696","5.9344","141.39M","-3.04%"
"04/26/2020","6.2071","5.7466","6.2479","5.7240","137.90M","8.01%"
"04/25/2020","5.7466","5.5918","5.8584","5.5312","117.75M","2.77%"
"04/24/2020","5.5917","5.6016","5.6873","5.5223","112.73M","-0.18%"
"04/23/2020","5.6018","5.3850","5.7630","5.2996","108.38M","4.03%"
"04/22/2020","5.3849","5.1968","5.4515","5.1571","118.63M","3.62%"
"04/21/2020","5.1967","5.2242","5.3011","5.1196","128.21M","-0.53%"
"04/20/2020","5.2242","5.4771","5.5993","5.1646","139.19M","-4.64%"
"04/19/2020","5.4786","5.6539","5.7093","5.4133","123.72M","-3.10%"
"04/18/2020","5.6539","5.3728","5.6757","5.3726","123.71M","5.23%"
"04/17/2020","5.3729","5.4744","5.4945","5.3331","123.96M","-1.85%"
"04/16/2020","5.4744","5.0986","5.5593","4.8683","154.33M","7.37%"
"04/15/2020","5.0986","5.2428","5.3579","5.0817","127.64M","-2.75%"
"04/14/2020","5.2428","5.1806","5.3459","5.1064","131.33M","1.20%"
"04/13/2020","5.1806","5.3094","5.3104","5.0389","136.56M","-2.43%"
"04/12/2020","5.3095","5.2754","5.4844","5.1728","117.68M","0.64%"
"04/11/2020","5.2759","5.2502","5.3952","5.1340","125.34M","0.49%"
"04/10/2020","5.2500","5.8877","5.9121","5.0767","148.95M","-10.83%"
"04/09/2020","5.8877","5.8278","5.9643","5.5659","132.48M","1.04%"
"04/08/2020","5.8269","5.4751","5.8934","5.4058","148.77M","6.43%"
"04/07/2020","5.4750","5.6182","5.8193","5.3805","138.89M","-2.57%"
"04/06/2020","5.6196","5.0277","5.6218","5.0275","134.72M","11.77%"
"04/05/2020","5.0277","5.1490","5.1819","4.9263","107.98M","-2.36%"
"04/04/2020","5.1490","5.1182","5.2384","5.0450","113.39M","0.60%"
"04/03/2020","5.1184","5.0971","5.2359","4.9950","122.66M","0.40%"
"04/02/2020","5.0978","5.0260","5.3302","4.9737","140.90M","1.43%"
"04/01/2020","5.0260","4.9353","5.0467","4.8009","133.25M","1.84%"
"03/31/2020","4.9353","4.9512","5.0116","4.8596","120.70M","-0.32%"
"03/30/2020","4.9512","4.8110","5.0475","4.8029","122.77M","2.91%"
"03/29/2020","4.8112","4.8122","5.0581","4.7770","125.71M","-0.02%"
"03/28/2020","4.8122","4.9215","4.9215","4.6267","136.55M","-2.22%"
"03/27/2020","4.9213","5.0949","5.1977","4.8529","123.84M","-3.41%"
"03/26/2020","5.0949","5.0195","5.1093","4.9142","127.00M","1.50%"
"03/25/2020","5.0195","5.0673","5.2653","4.9045","157.65M","-0.94%"
"03/24/2020","5.0673","4.9719","5.1913","4.8716","160.41M","1.92%"
"03/23/2020","4.9719","4.5969","5.0614","4.5224","169.25M","8.15%"
"03/22/2020","4.5971","5.0102","5.2196","4.5479","181.39M","-8.25%"
"03/21/2020","5.0106","4.9080","5.1468","4.6856","159.16M","2.09%"
"03/20/2020","4.9080","5.0426","5.5122","4.5359","151.52M","-2.67%"
"03/19/2020","5.0426","4.6046","5.2662","4.4765","133.03M","9.52%"
"03/18/2020","4.6042","4.6111","4.6640","4.3300","106.96M","-0.19%"
"03/17/2020","4.6131","4.4893","4.9749","4.3780","81.47M","2.76%"
"03/16/2020","4.4893","5.0464","5.0586","4.0654","106.09M","-11.05%"
