"Date","Price","Open","High","Low","Vol.","Change %"
"05/30/2024","5.81","5.79","5.93","5.64","5.68M","0.48%"
"05/29/2024","5.79","5.94","6.05","5.76","6.49M","-2.65%"
"05/28/2024","5.94","6.11","6.13","5.84","7.30M","-2.82%"
"05/27/2024","6.12","5.85","6.24","5.84","6.94M","4.49%"
"05/26/2024","5.85","6.01","6.04","5.81","4.44M","-2.65%"
"05/25/2024","6.01","5.82","6.03","5.81","4.92M","3.36%"
"05/24/2024","5.82","5.79","5.89","5.66","7.32M","0.57%"
"05/23/2024","5.79","6.12","6.23","5.52","17.13M","-5.42%"
"05/22/2024","6.12","6.24","6.30","5.96","8.71M","-1.90%"
"05/21/2024","6.24","6.17","6.35","6.06","11.86M","1.11%"
"05/20/2024","6.17","5.55","6.20","5.49","13.92M","11.02%"
"05/19/2024","5.55","5.85","5.96","5.49","7.40M","-4.97%"
"05/18/2024","5.85","5.88","5.99","5.82","4.17M","-0.66%"
"05/17/2024","5.88","5.75","5.98","5.69","6.71M","2.25%"
"05/16/2024","5.75","5.79","5.89","5.62","7.70M","-0.56%"
"05/15/2024","5.79","5.35","5.84","5.29","7.54M","8.23%"
"05/14/2024","5.35","5.60","5.62","5.32","5.84M","-4.56%"
"05/13/2024","5.60","5.61","5.71","5.38","7.82M","0.00%"
"05/12/2024","5.61","5.61","5.70","5.57","2.65M","0.00%"
"05/11/2024","5.61","5.62","5.69","5.55","4.13M","-0.29%"
"05/10/2024","5.62","5.92","5.97","5.56","8.99M","-5.05%"
"05/09/2024","5.92","5.70","5.94","5.69","6.84M","3.84%"
"05/08/2024","5.70","5.77","5.82","5.62","8.58M","-1.19%"
"05/07/2024","5.77","6.02","6.13","5.77","9.21M","-4.22%"
"05/06/2024","6.03","6.15","6.42","6.02","11.56M","-2.07%"
"05/05/2024","6.15","6.06","6.30","5.94","7.93M","1.63%"
"05/04/2024","6.05","6.05","6.21","6.00","6.90M","0.15%"
"05/03/2024","6.05","5.92","6.13","5.83","7.70M","1.98%"
"05/02/2024","5.93","5.72","6.03","5.55","8.94M","3.73%"
"05/01/2024","5.71","5.63","5.77","5.22","17.24M","1.60%"
"04/30/2024","5.62","5.92","6.00","5.45","13.96M","-4.97%"
"04/29/2024","5.92","5.90","5.99","5.73","9.62M","0.42%"
"04/28/2024","5.89","5.92","6.13","5.86","7.17M","-0.49%"
"04/27/2024","5.92","6.00","6.03","5.67","10.19M","-1.39%"
"04/26/2024","6.01","5.99","6.11","5.83","8.92M","0.20%"
"04/25/2024","5.99","6.05","6.11","5.83","9.79M","-0.85%"
"04/24/2024","6.05","6.39","6.53","5.98","13.81M","-5.33%"
"04/23/2024","6.39","6.57","6.66","6.33","8.43M","-2.81%"
"04/22/2024","6.57","6.48","6.73","6.41","10.70M","1.48%"
"04/21/2024","6.48","6.65","6.76","6.34","10.64M","-2.59%"
"04/20/2024","6.65","6.14","6.70","6.07","10.19M","8.23%"
"04/19/2024","6.14","5.99","6.28","5.54","18.93M","2.46%"
"04/18/2024","5.99","5.84","6.05","5.71","12.76M","2.54%"
"04/17/2024","5.85","6.08","6.10","5.61","15.77M","-3.79%"
"04/16/2024","6.08","6.00","6.12","5.70","19.54M","1.20%"
"04/15/2024","6.00","6.16","6.52","5.70","27.31M","-2.47%"
"04/14/2024","6.16","5.72","6.24","5.47","36.17M","7.53%"
"04/13/2024","5.73","6.61","6.73","5.00","49.93M","-13.44%"
"04/12/2024","6.61","8.05","8.22","5.85","33.32M","-17.88%"
"04/11/2024","8.05","8.49","8.61","7.97","12.33M","-5.11%"
"04/10/2024","8.49","8.66","8.72","8.24","14.25M","-1.93%"
"04/09/2024","8.66","9.31","9.34","8.61","13.43M","-7.04%"
"04/08/2024","9.31","8.84","9.35","8.67","10.76M","5.41%"
"04/07/2024","8.83","8.58","8.89","8.57","6.43M","2.90%"
"04/06/2024","8.58","8.39","8.68","8.34","4.69M","2.27%"
"04/05/2024","8.39","8.63","8.65","8.10","9.48M","-2.78%"
"04/04/2024","8.63","8.42","8.83","8.21","11.17M","2.53%"
"04/03/2024","8.42","8.57","8.79","8.27","14.68M","-1.75%"
"04/02/2024","8.57","9.38","9.38","8.48","18.60M","-8.67%"
"04/01/2024","9.38","9.96","10.39","9.05","22.74M","-5.83%"
"03/31/2024","9.96","9.44","9.98","9.40","6.79M","5.58%"
"03/30/2024","9.44","9.65","9.95","9.40","12.59M","-2.18%"
"03/29/2024","9.65","9.30","10.24","9.21","23.73M","3.79%"
"03/28/2024","9.30","9.12","9.37","8.97","8.47M","1.88%"
"03/27/2024","9.12","9.45","9.62","8.92","15.62M","-3.39%"
"03/26/2024","9.44","9.37","9.73","9.19","14.89M","0.85%"
"03/25/2024","9.37","8.91","9.53","8.83","14.26M","5.11%"
"03/24/2024","8.91","8.62","8.98","8.53","7.76M","3.30%"
"03/23/2024","8.63","8.73","8.96","8.50","9.48M","-1.26%"
"03/22/2024","8.73","9.02","9.27","8.40","15.35M","-3.20%"
"03/21/2024","9.02","8.64","9.28","8.56","19.92M","4.49%"
"03/20/2024","8.64","8.00","8.73","7.68","20.84M","7.91%"
"03/19/2024","8.00","8.87","8.96","7.86","22.11M","-9.77%"
"03/18/2024","8.87","9.17","9.60","8.64","17.58M","-3.32%"
"03/17/2024","9.17","8.84","9.34","8.31","15.91M","3.79%"
"03/16/2024","8.84","9.77","9.89","8.64","18.36M","-9.48%"
"03/15/2024","9.76","10.51","10.62","9.01","24.51M","-7.10%"
"03/14/2024","10.51","10.63","10.75","9.87","19.51M","-1.16%"
"03/13/2024","10.63","10.90","11.16","10.29","14.46M","-2.46%"
"03/12/2024","10.90","11.17","11.19","10.13","18.32M","-2.39%"
"03/11/2024","11.17","10.69","11.37","10.05","20.92M","4.52%"
"03/10/2024","10.69","11.06","11.28","10.32","14.13M","-3.37%"
"03/09/2024","11.06","11.45","11.82","10.91","19.33M","-3.41%"
"03/08/2024","11.45","9.92","11.78","9.77","34.77M","15.37%"
"03/07/2024","9.92","10.05","10.30","9.57","18.65M","-1.32%"
"03/06/2024","10.05","8.88","10.21","8.49","26.14M","13.29%"
"03/05/2024","8.88","10.00","10.49","7.96","42.25M","-11.25%"
"03/04/2024","10.00","10.48","10.81","9.74","33.36M","-4.57%"
"03/03/2024","10.48","9.30","10.86","8.65","45.71M","12.63%"
"03/02/2024","9.30","8.21","9.48","8.16","38.26M","13.30%"
"03/01/2024","8.21","8.14","8.49","7.96","15.25M","0.86%"
"02/29/2024","8.14","7.72","8.86","7.57","34.80M","5.40%"
"02/28/2024","7.72","7.66","8.17","7.03","33.76M","0.88%"
"02/27/2024","7.66","8.14","8.30","7.53","18.89M","-5.93%"
"02/26/2024","8.14","8.12","8.32","7.82","15.98M","0.31%"
"02/25/2024","8.12","8.10","8.59","7.97","20.75M","0.23%"
"02/24/2024","8.10","8.01","8.21","7.71","13.94M","1.30%"
"02/23/2024","7.99","8.07","8.55","7.82","30.69M","-0.93%"
"02/22/2024","8.07","7.24","8.48","7.09","34.88M","11.44%"
"02/21/2024","7.24","7.74","7.74","6.83","24.82M","-6.46%"
"02/20/2024","7.74","7.40","8.00","7.21","51.42M","4.54%"
"02/19/2024","7.40","6.28","7.77","6.22","34.50M","17.93%"
"02/18/2024","6.28","6.20","6.42","6.06","14.69M","1.17%"
"02/17/2024","6.21","5.79","6.38","5.70","23.70M","7.11%"
"02/16/2024","5.79","5.87","5.99","5.66","9.88M","-1.21%"
"02/15/2024","5.87","5.59","5.93","5.59","11.24M","5.01%"
"02/14/2024","5.59","5.49","5.66","5.45","8.23M","1.74%"
"02/13/2024","5.49","5.45","5.54","5.36","9.91M","0.63%"
"02/12/2024","5.45","5.31","5.49","5.21","6.05M","2.79%"
"02/11/2024","5.31","5.35","5.44","5.27","4.26M","-0.88%"
"02/10/2024","5.35","5.47","5.50","5.29","5.39M","-2.21%"
"02/09/2024","5.48","5.22","5.54","5.22","9.59M","4.79%"
"02/08/2024","5.22","5.19","5.27","5.14","5.40M","0.76%"
"02/07/2024","5.19","5.07","5.20","4.98","5.54M","2.32%"
"02/06/2024","5.07","5.00","5.15","4.95","4.79M","1.45%"
"02/05/2024","5.00","4.93","5.04","4.86","4.06M","1.28%"
"02/04/2024","4.93","5.06","5.07","4.91","4.63M","-2.62%"
"02/03/2024","5.07","5.05","5.31","5.03","8.31M","0.39%"
"02/02/2024","5.05","4.97","5.08","4.94","5.17M","1.52%"
"02/01/2024","4.97","4.98","5.00","4.86","5.41M","0.00%"
"01/31/2024","4.97","5.16","5.18","4.90","7.34M","-3.54%"
"01/30/2024","5.16","5.34","5.38","5.13","5.80M","-3.40%"
"01/29/2024","5.34","5.20","5.37","5.12","5.09M","2.64%"
"01/28/2024","5.20","5.33","5.41","5.13","4.53M","-2.48%"
"01/27/2024","5.33","5.17","5.40","5.11","4.83M","3.04%"
"01/26/2024","5.17","4.97","5.23","4.91","6.05M","4.02%"
"01/25/2024","4.97","5.01","5.03","4.83","4.54M","-0.71%"
"01/24/2024","5.01","4.89","5.02","4.80","6.94M","2.42%"
"01/23/2024","4.89","5.05","5.14","4.62","12.12M","-3.08%"
"01/22/2024","5.05","5.36","5.40","5.02","10.66M","-5.88%"
"01/21/2024","5.36","5.51","5.56","5.36","4.24M","-2.68%"
"01/20/2024","5.51","5.48","5.55","5.39","4.38M","0.62%"
"01/19/2024","5.48","5.61","5.64","5.14","9.92M","-2.38%"
"01/18/2024","5.61","5.79","5.98","5.51","11.01M","-3.21%"
"01/17/2024","5.79","5.86","5.90","5.63","7.44M","-1.03%"
"01/16/2024","5.86","5.92","5.99","5.74","7.22M","-1.16%"
"01/15/2024","5.92","5.81","6.14","5.81","7.20M","1.90%"
"01/14/2024","5.81","6.03","6.26","5.80","11.44M","-3.65%"
"01/13/2024","6.03","5.98","6.16","5.73","7.72M","0.90%"
"01/12/2024","5.98","6.46","6.47","5.79","15.74M","-7.46%"
"01/11/2024","6.46","5.94","6.50","5.89","21.62M","8.78%"
"01/10/2024","5.94","5.49","6.09","5.30","13.82M","8.13%"
"01/09/2024","5.49","5.86","5.90","5.22","13.67M","-6.32%"
"01/08/2024","5.86","5.62","5.89","5.08","19.98M","4.39%"
"01/07/2024","5.62","5.90","6.13","5.52","9.75M","-4.73%"
"01/06/2024","5.90","6.15","6.28","5.73","11.78M","-4.06%"
"01/05/2024","6.15","6.49","6.55","5.82","14.70M","-5.37%"
"01/04/2024","6.49","6.29","6.63","6.17","15.50M","3.29%"
"01/03/2024","6.29","7.17","7.72","5.77","37.10M","-12.25%"
"01/02/2024","7.17","7.58","7.86","7.12","27.97M","-5.41%"
"01/01/2024","7.58","6.92","8.09","6.75","43.54M","9.49%"
"12/31/2023","6.92","6.00","7.44","5.93","39.18M","15.33%"
"12/30/2023","6.00","5.81","6.10","5.74","8.52M","3.31%"
"12/29/2023","5.81","6.26","6.30","5.70","18.03M","-7.26%"
"12/28/2023","6.26","5.93","6.29","5.81","19.65M","5.60%"
"12/27/2023","5.93","5.76","6.09","5.50","15.77M","2.90%"
"12/26/2023","5.76","5.79","5.82","5.29","14.95M","-0.55%"
"12/25/2023","5.79","5.64","5.89","5.58","13.44M","2.85%"
"12/24/2023","5.63","5.63","5.76","5.43","13.34M","0.00%"
"12/23/2023","5.63","5.53","5.64","5.29","7.49M","1.90%"
"12/22/2023","5.53","5.50","5.79","5.43","14.24M","0.43%"
"12/21/2023","5.50","5.33","5.54","5.27","9.34M","3.30%"
"12/20/2023","5.33","5.11","5.39","5.07","8.91M","4.37%"
"12/19/2023","5.11","5.30","5.44","5.05","10.35M","-3.79%"
"12/18/2023","5.31","5.28","5.40","4.89","18.54M","0.53%"
"12/17/2023","5.28","5.70","5.78","5.25","28.03M","-7.32%"
"12/16/2023","5.70","4.81","6.17","4.70","42.55M","18.52%"
"12/15/2023","4.81","4.87","4.98","4.67","11.31M","-1.41%"
"12/14/2023","4.87","4.72","4.89","4.67","8.40M","3.37%"
"12/13/2023","4.72","4.65","4.77","4.45","7.06M","1.49%"
"12/12/2023","4.65","4.62","4.76","4.51","11.18M","0.64%"
"12/11/2023","4.62","5.15","5.20","4.47","14.61M","-10.29%"
"12/10/2023","5.15","5.13","5.23","4.98","6.96M","0.38%"
"12/09/2023","5.13","5.22","5.47","5.08","14.27M","-1.86%"
"12/08/2023","5.22","5.03","5.25","4.94","8.37M","3.83%"
"12/07/2023","5.03","4.74","5.07","4.73","13.01M","6.25%"
"12/06/2023","4.74","4.78","4.85","4.64","9.83M","-0.97%"
"12/05/2023","4.78","4.73","4.84","4.56","10.39M","1.19%"
"12/04/2023","4.73","4.57","4.85","4.52","16.10M","3.26%"
"12/03/2023","4.58","4.66","4.72","4.44","7.45M","-1.89%"
"12/02/2023","4.66","4.51","4.72","4.49","4.75M","3.51%"
"12/01/2023","4.51","4.38","4.55","4.35","4.40M","2.79%"
"11/30/2023","4.38","4.43","4.45","4.34","3.63M","-1.15%"
"11/29/2023","4.43","4.53","4.59","4.41","5.37M","-2.04%"
"11/28/2023","4.53","4.54","4.58","4.37","5.28M","-0.25%"
"11/27/2023","4.54","4.59","4.64","4.43","6.00M","-1.21%"
"11/26/2023","4.59","4.78","4.81","4.48","5.92M","-3.88%"
"11/25/2023","4.78","4.64","4.78","4.61","3.38M","3.03%"
"11/24/2023","4.64","4.49","4.71","4.48","4.89M","3.40%"
"11/23/2023","4.49","4.47","4.56","4.42","3.92M","0.32%"
"11/22/2023","4.47","4.19","4.53","4.19","6.75M","6.62%"
"11/21/2023","4.19","4.69","4.74","4.18","13.52M","-10.53%"
"11/20/2023","4.69","4.88","4.90","4.64","6.53M","-3.97%"
"11/19/2023","4.88","4.72","4.92","4.61","5.35M","3.50%"
"11/18/2023","4.72","4.73","4.74","4.40","6.64M","-0.27%"
"11/17/2023","4.73","4.85","4.97","4.53","8.51M","-2.53%"
"11/16/2023","4.85","5.22","5.42","4.77","12.42M","-6.98%"
"11/15/2023","5.22","4.79","5.28","4.78","10.80M","8.98%"
"11/14/2023","4.79","5.01","5.15","4.64","15.11M","-4.50%"
"11/13/2023","5.01","5.15","5.66","5.01","27.48M","-2.59%"
"11/12/2023","5.15","4.74","5.25","4.55","10.96M","8.56%"
"11/11/2023","4.74","4.58","4.89","4.45","10.83M","3.39%"
"11/10/2023","4.58","4.50","4.64","4.38","7.40M","2.02%"
"11/09/2023","4.49","4.43","4.69","4.19","12.26M","1.36%"
"11/08/2023","4.43","4.24","4.47","4.21","4.89M","4.57%"
"11/07/2023","4.24","4.34","4.35","4.08","7.61M","-2.20%"
"11/06/2023","4.34","4.11","4.39","4.06","9.43M","5.44%"
"11/05/2023","4.11","4.00","4.15","3.98","6.17M","2.73%"
"11/04/2023","4.00","3.92","4.02","3.90","3.37M","1.98%"
"11/03/2023","3.92","4.09","4.09","3.84","8.36M","-4.01%"
"11/02/2023","4.09","3.94","4.18","3.79","10.94M","3.81%"
"11/01/2023","3.94","3.83","3.99","3.71","7.28M","2.96%"
"10/31/2023","3.83","3.86","3.94","3.73","7.12M","-1.02%"
"10/30/2023","3.86","3.79","3.88","3.75","4.60M","2.01%"
"10/29/2023","3.79","3.73","3.84","3.65","4.64M","1.47%"
"10/28/2023","3.73","3.59","3.75","3.59","2.81M","3.87%"
"10/27/2023","3.59","3.73","3.74","3.55","4.58M","-3.75%"
"10/26/2023","3.73","3.77","3.87","3.63","6.56M","-0.82%"
"10/25/2023","3.77","3.83","3.97","3.71","7.61M","-1.80%"
"10/24/2023","3.83","3.86","3.98","3.73","14.72M","-0.57%"
"10/23/2023","3.86","3.42","3.94","3.40","11.78M","12.88%"
"10/22/2023","3.42","3.34","3.45","3.33","5.25M","2.14%"
"10/21/2023","3.34","3.21","3.38","3.21","4.18M","4.07%"
"10/20/2023","3.21","3.19","3.28","3.18","3.26M","0.60%"
"10/19/2023","3.19","3.17","3.20","3.14","2.39M","0.69%"
"10/18/2023","3.17","3.21","3.23","3.16","1.78M","-1.28%"
"10/17/2023","3.21","3.25","3.26","3.15","3.08M","-1.17%"
"10/16/2023","3.25","3.22","3.36","3.22","4.01M","1.15%"
"10/15/2023","3.22","3.21","3.24","3.20","1.13M","0.00%"
"10/14/2023","3.21","3.21","3.24","3.20","786.59K","0.27%"
"10/13/2023","3.21","3.21","3.24","3.18","1.70M","0.00%"
"10/12/2023","3.21","3.18","3.24","3.14","2.22M","0.97%"
"10/11/2023","3.18","3.20","3.21","3.13","2.14M","-0.65%"
"10/10/2023","3.20","3.23","3.24","3.17","2.10M","-0.92%"
"10/09/2023","3.23","3.39","3.43","3.18","4.77M","-4.97%"
"10/08/2023","3.39","3.45","3.45","3.38","2.61M","-1.48%"
"10/07/2023","3.45","3.34","3.45","3.32","2.19M","3.25%"
"10/06/2023","3.34","3.26","3.37","3.25","1.53M","2.22%"
"10/05/2023","3.26","3.31","3.33","3.25","1.88M","-1.50%"
"10/04/2023","3.31","3.31","3.33","3.22","2.19M","0.26%"
"10/03/2023","3.31","3.33","3.36","3.29","1.48M","-0.88%"
"10/02/2023","3.33","3.47","3.47","3.30","2.69M","-3.70%"
"10/01/2023","3.46","3.35","3.47","3.34","2.53M","3.25%"
"09/30/2023","3.35","3.34","3.38","3.31","1.64M","0.55%"
"09/29/2023","3.34","3.31","3.37","3.29","2.21M","0.90%"
"09/28/2023","3.31","3.21","3.31","3.21","2.12M","3.13%"
"09/27/2023","3.21","3.17","3.27","3.17","2.56M","1.02%"
"09/26/2023","3.17","3.21","3.23","3.13","2.11M","-1.24%"
"09/25/2023","3.21","3.21","3.25","3.18","2.16M","0.20%"
"09/24/2023","3.21","3.24","3.27","3.19","2.09M","-0.91%"
"09/23/2023","3.24","3.23","3.25","3.20","1.66M","0.35%"
"09/22/2023","3.23","3.21","3.24","3.20","2.03M","0.29%"
"09/21/2023","3.22","3.37","3.39","3.20","3.52M","-4.48%"
"09/20/2023","3.37","3.37","3.41","3.33","3.45M","-0.24%"
"09/19/2023","3.37","3.33","3.41","3.31","2.80M","1.46%"
"09/18/2023","3.33","3.33","3.43","3.29","4.24M","-0.27%"
"09/17/2023","3.33","3.32","3.41","3.25","3.59M","0.29%"
"09/16/2023","3.32","3.37","3.46","3.31","4.36M","-1.17%"
"09/15/2023","3.36","3.23","3.39","3.22","4.24M","4.03%"
"09/14/2023","3.23","3.17","3.25","3.16","3.05M","1.87%"
"09/13/2023","3.17","3.09","3.22","3.08","4.02M","2.88%"
"09/12/2023","3.09","3.03","3.18","3.02","3.85M","1.95%"
"09/11/2023","3.03","3.11","3.13","2.95","5.19M","-2.80%"
"09/10/2023","3.11","3.24","3.24","3.06","5.21M","-4.05%"
"09/09/2023","3.24","3.23","3.27","3.21","1.36M","0.59%"
"09/08/2023","3.23","3.27","3.29","3.18","2.89M","-1.20%"
"09/07/2023","3.27","3.25","3.28","3.20","2.88M","0.54%"
"09/06/2023","3.25","3.24","3.28","3.19","4.21M","0.18%"
"09/05/2023","3.24","3.18","3.26","3.15","2.92M","2.09%"
"09/04/2023","3.18","3.17","3.28","3.13","4.05M","0.32%"
"09/03/2023","3.17","3.19","3.20","3.12","1.86M","-0.63%"
"09/02/2023","3.19","3.17","3.23","3.14","2.61M","0.33%"
"09/01/2023","3.17","3.22","3.23","3.11","3.60M","-1.20%"
"08/31/2023","3.21","3.42","3.44","3.12","8.38M","-5.95%"
"08/30/2023","3.42","3.50","3.50","3.38","3.12M","-2.27%"
"08/29/2023","3.50","3.39","3.57","3.30","8.06M","3.27%"
"08/28/2023","3.39","3.32","3.39","3.29","6.71M","2.11%"
"08/27/2023","3.32","3.26","3.32","3.22","3.26M","1.59%"
"08/26/2023","3.26","3.24","3.28","3.22","1.63M","0.78%"
"08/25/2023","3.24","3.30","3.30","3.20","4.50M","-1.74%"
"08/24/2023","3.30","3.45","3.47","3.27","5.34M","-4.62%"
"08/23/2023","3.45","3.39","3.49","3.37","3.38M","1.86%"
"08/22/2023","3.39","3.41","3.43","3.25","3.23M","-0.65%"
"08/21/2023","3.41","3.56","3.57","3.35","5.27M","-4.21%"
"08/20/2023","3.56","3.57","3.59","3.52","1.39M","0.00%"
"08/19/2023","3.57","3.50","3.62","3.49","1.95M","1.72%"
"08/18/2023","3.50","3.44","3.53","3.42","4.36M","1.86%"
"08/17/2023","3.44","3.73","3.79","3.10","8.84M","-7.66%"
"08/16/2023","3.73","3.86","3.87","3.64","4.55M","-3.36%"
"08/15/2023","3.86","4.08","4.08","3.68","6.01M","-5.59%"
"08/14/2023","4.08","4.10","4.12","4.05","1.90M","-0.31%"
"08/13/2023","4.10","4.13","4.18","4.07","1.85M","-0.71%"
"08/12/2023","4.13","4.11","4.14","4.10","1.15M","0.50%"
"08/11/2023","4.11","4.14","4.16","4.09","1.37M","-0.72%"
"08/10/2023","4.14","4.15","4.16","4.09","2.00M","-0.46%"
"08/09/2023","4.15","4.14","4.20","4.11","2.26M","0.27%"
"08/08/2023","4.14","4.11","4.19","4.07","2.80M","0.90%"
"08/07/2023","4.11","4.16","4.22","4.02","3.17M","-1.20%"
"08/06/2023","4.16","4.10","4.18","4.10","2.16M","1.24%"
"08/05/2023","4.10","4.09","4.13","4.03","2.47M","0.29%"
"08/04/2023","4.09","4.11","4.16","4.06","3.13M","-0.56%"
"08/03/2023","4.12","4.26","4.30","4.09","3.52M","-3.50%"
"08/02/2023","4.26","4.28","4.33","4.20","5.21M","-0.42%"
"08/01/2023","4.28","4.26","4.29","4.13","3.68M","0.45%"
"07/31/2023","4.26","4.31","4.36","4.21","3.37M","-1.17%"
"07/30/2023","4.31","4.42","4.44","4.21","3.64M","-2.28%"
"07/29/2023","4.42","4.39","4.44","4.38","2.63M","0.46%"
"07/28/2023","4.39","4.43","4.48","4.38","3.87M","-0.71%"
"07/27/2023","4.43","4.33","4.43","4.31","4.63M","2.27%"
"07/26/2023","4.33","4.40","4.40","4.25","6.28M","-1.69%"
"07/25/2023","4.40","4.52","4.54","4.38","4.67M","-2.52%"
"07/24/2023","4.52","4.56","4.60","4.35","8.00M","-1.03%"
"07/23/2023","4.56","4.46","4.67","4.44","6.59M","2.42%"
"07/22/2023","4.46","4.48","4.57","4.40","5.42M","-0.41%"
"07/21/2023","4.47","4.44","4.55","4.40","6.29M","0.83%"
"07/20/2023","4.44","4.26","4.58","4.24","11.44M","4.12%"
"07/19/2023","4.26","4.28","4.39","4.22","3.10M","-0.33%"
"07/18/2023","4.28","4.35","4.39","4.20","3.54M","-1.81%"
"07/17/2023","4.35","4.35","4.48","4.22","6.32M","0.00%"
"07/16/2023","4.35","4.44","4.46","4.32","4.54M","-1.82%"
"07/15/2023","4.44","4.44","4.51","4.38","4.21M","0.00%"
"07/14/2023","4.44","4.67","4.74","4.31","11.75M","-5.08%"
"07/13/2023","4.67","4.24","4.70","4.19","10.33M","10.34%"
"07/12/2023","4.24","4.30","4.34","4.18","4.46M","-1.39%"
"07/11/2023","4.30","4.32","4.35","4.22","3.37M","-0.49%"
"07/10/2023","4.32","4.34","4.42","4.15","6.57M","-0.42%"
"07/09/2023","4.34","4.34","4.42","4.32","3.66M","-0.22%"
"07/08/2023","4.34","4.40","4.43","4.24","3.46M","-1.36%"
"07/07/2023","4.40","4.32","4.46","4.28","4.89M","1.92%"
"07/06/2023","4.32","4.60","4.68","4.32","9.69M","-6.01%"
"07/05/2023","4.60","4.54","4.83","4.36","19.13M","1.25%"
"07/04/2023","4.54","4.74","4.76","4.49","10.23M","-3.95%"
"07/03/2023","4.73","4.11","4.91","4.08","36.78M","15.06%"
"07/02/2023","4.11","4.11","4.13","3.96","6.80M","0.00%"
"07/01/2023","4.11","3.95","4.25","3.91","8.73M","4.05%"
"06/30/2023","3.95","3.83","4.04","3.68","10.40M","2.89%"
"06/29/2023","3.83","3.77","3.89","3.77","3.37M","1.84%"
"06/28/2023","3.77","4.03","4.04","3.66","5.74M","-6.46%"
"06/27/2023","4.03","3.96","4.08","3.95","3.65M","1.76%"
"06/26/2023","3.96","4.12","4.15","3.90","5.75M","-4.06%"
"06/25/2023","4.12","3.93","4.25","3.92","7.84M","5.03%"
"06/24/2023","3.93","4.04","4.07","3.86","5.27M","-2.75%"
"06/23/2023","4.04","3.92","4.13","3.92","6.33M","2.87%"
"06/22/2023","3.92","3.93","4.08","3.88","6.31M","-0.20%"
"06/21/2023","3.93","3.78","3.97","3.75","9.43M","3.91%"
"06/20/2023","3.78","3.69","3.81","3.59","4.56M","2.63%"
"06/19/2023","3.69","3.68","3.70","3.59","3.40M","0.29%"
"06/18/2023","3.68","3.71","3.75","3.65","2.78M","-0.81%"
"06/17/2023","3.71","3.69","3.80","3.66","3.78M","0.51%"
"06/16/2023","3.69","3.66","3.74","3.55","3.80M","0.86%"
"06/15/2023","3.66","3.57","3.71","3.47","5.71M","2.51%"
"06/14/2023","3.57","3.66","3.75","3.47","5.14M","-2.47%"
"06/13/2023","3.66","3.54","3.73","3.50","8.07M","3.41%"
"06/12/2023","3.54","3.43","3.61","3.31","6.35M","3.19%"
"06/11/2023","3.43","3.48","3.50","3.35","5.20M","-1.66%"
"06/10/2023","3.48","4.03","4.04","2.78","32.37M","-13.63%"
"06/09/2023","4.03","4.09","4.14","3.96","3.91M","-1.49%"
"06/08/2023","4.09","4.14","4.18","4.08","3.23M","-0.97%"
"06/07/2023","4.14","4.40","4.40","4.06","5.15M","-5.95%"
"06/06/2023","4.40","4.22","4.44","4.15","5.84M","4.15%"
"06/05/2023","4.22","4.66","4.66","4.02","10.77M","-9.55%"
"06/04/2023","4.67","4.85","4.89","4.62","6.76M","-3.83%"
"06/03/2023","4.85","4.96","4.98","4.81","3.39M","-2.24%"
"06/02/2023","4.96","4.70","5.02","4.69","8.33M","5.73%"
"06/01/2023","4.70","4.69","4.75","4.62","3.15M","0.00%"
"05/31/2023","4.69","4.83","4.88","4.62","5.12M","-2.83%"
"05/30/2023","4.83","4.63","4.90","4.60","7.18M","4.25%"
"05/29/2023","4.63","4.66","4.72","4.59","3.76M","-0.53%"
"05/28/2023","4.66","4.48","4.70","4.47","4.05M","3.96%"
"05/27/2023","4.48","4.44","4.50","4.42","2.19M","0.82%"
"05/26/2023","4.44","4.42","4.46","4.37","2.09M","0.61%"
"05/25/2023","4.42","4.46","4.48","4.35","2.71M","-1.06%"
"05/24/2023","4.46","4.52","4.53","4.36","4.87M","-1.13%"
"05/23/2023","4.52","4.41","4.52","4.40","3.15M","2.31%"
"05/22/2023","4.41","4.38","4.44","4.31","2.63M","0.84%"
"05/21/2023","4.38","4.51","4.53","4.35","2.38M","-2.85%"
"05/20/2023","4.51","4.50","4.53","4.46","1.74M","0.21%"
"05/19/2023","4.50","4.46","4.51","4.43","2.91M","0.74%"
"05/18/2023","4.46","4.55","4.65","4.40","6.86M","-1.99%"
"05/17/2023","4.55","4.43","4.61","4.39","7.55M","2.88%"
"05/16/2023","4.43","4.45","4.49","4.38","5.14M","-0.62%"
"05/15/2023","4.45","4.45","4.54","4.37","4.74M","0.14%"
"05/14/2023","4.45","4.38","4.49","4.33","2.84M","1.46%"
"05/13/2023","4.38","4.44","4.44","4.34","3.18M","-1.12%"
"05/12/2023","4.43","4.35","4.44","4.22","6.68M","1.85%"
"05/11/2023","4.35","4.60","4.60","4.25","8.24M","-5.47%"
"05/10/2023","4.60","4.55","4.74","4.41","9.96M","1.13%"
"05/09/2023","4.55","4.54","4.60","4.49","5.18M","0.30%"
"05/08/2023","4.54","5.03","5.07","4.36","11.51M","-9.79%"
"05/07/2023","5.03","5.05","5.13","5.01","3.21M","-0.45%"
"05/06/2023","5.05","5.26","5.29","5.00","5.03M","-3.98%"
"05/05/2023","5.26","5.27","5.33","5.13","4.96M","0.00%"
"05/04/2023","5.27","5.34","5.36","5.23","3.31M","-1.46%"
"05/03/2023","5.34","5.28","5.38","5.20","5.12M","1.11%"
